Feature	Gain	Cover	Frequency
Visa_cconsumos	0.00224832415016107	0.00336005077634141	0.00559462384020915
mv_mlimitecompra_rank	0.00218839570027912	0.00319163084817602	0.00660252589464098
Visa_mfinanciacion_limite_rank	0.00214002899364313	0.0033247690396672	0.00689926863147878
Master_mlimitecompra_rank	0.00186966297046396	0.0023035011066033	0.0051213703374937
mv_mconsumototal_rank	0.00186128787219413	0.00326815357208492	0.00554601942641676
has_visa_transacciones	0.00171036682743012	0.00177721308662739	0.00126115663156064
mpagomiscuentas_rank	0.00161214918724425	0.00364422142965052	0.00561508885654279
cextraccion_autoservicio	0.00160860702981244	0.0102098838982049	0.00856972558971224
Visa_mlimitecompra_rank	0.00160392729152841	0.00269257719833078	0.00509578906707665
ctarjeta_visa_debitos_automaticos	0.00149354253952403	0.00281468093475482	0.0040750963774363
ctransferencias_emitidas_rank	0.0014827900904979	0.00362842423119886	0.00563811199991814
Visa_mconsumototal_rank	0.00147288776875463	0.00246796810304401	0.00475555817052987
mextraccion_autoservicio_rank	0.0014298182857304	0.00821572278535778	0.00868995756067238
ccajas_transacciones_rank	0.00133494716359126	0.00297298936228229	0.0011946453284763
ccaja_ahorro	0.00133089163918681	0.00659368137482735	0.00217184985840767
mvr_msaldodolares2_rank	0.00128924521383628	0.00475154075770954	0.00363765665330472
cdebitos_aut	0.001257114403518	0.00190714417318063	0.00401881758251878
ccuenta_debitos_automaticos	0.001230668301606	0.00219567206698488	0.0030313805444206
mtarjeta_master_consumo_rank	0.00107063654591725	0.00228108450883822	0.00235859313245214
ctarjeta_debito	0.00098285426359065	0.00148537997111245	0.00260417332845584
catm_trx_rank	0.000886929089339281	0.00660953738363672	0.00551276377487459
Master_mpagospesos_rank	0.000835156182976628	0.00153204394999451	0.00226394243190905
Master_msaldototal_rank	0.000832339815438521	0.00457197860524285	0.00228184932120099
Master_msaldopesos_rank	0.000829202477250376	0.0026643369820146	0.00216417547728255
cpagomiscuentas	0.000817403533813591	0.00192007707833949	0.00316951940467267
matm_rank	0.000811018086843676	0.00441988397462949	0.00563811199991814
mvr_mconsumosdolares_rank	0.000809853696055136	0.0028069874254566	0.0027832422213752
Master_mpagominimo_rank	0.000742689192997077	0.00193756335802907	0.00210789668236504
campo11	0.000739518991949284	0.000879403717432703	0.00199278096548831
matm_other_rank	0.000644883620504252	0.00352201271026984	0.00332556515421669
has_master_transacciones	0.000629155678663888	0.000744059590223246	0.000833949415595877
ctarjeta_master_transacciones_rank	0.000532181057954333	0.000994319056869331	0.00102325081668206
Visa_mconsumosdolares_rank	0.000508618053010813	0.00237824807614137	0.00197743220323808
cseguros	0.000504678255646782	0.00111484635727528	0.00160650378219083
mv_fultimo_cierre_rank	0.00046979341635676	0.000894787054162414	0.00150673682756433
Visa_mpagado_rank	0.000458915694050952	0.00613842303213527	0.00126883101268575
Visa_fultimo_cierre_rank	0.000400394990303085	0.00137939285995601	0.00120743596368483
has_pmc	0.000373061403912069	0.000713762205506488	0.00117162218510096
cseguro_vida_rank	0.000254022156873844	0.00280112002254444	0.000690694301260389
has_da	0.000254005215450802	0.00036101200795466	0.000723949952802556
mvr_msaldodolares_rank	0.000222738318142278	0.00111094596678387	0.000987437038098186
Master_mconsumospesos_rank	0.000215524060883987	0.000697705485205612	0.000782786874761774
catm_trx_other_rank	0.000209455100196847	0.00167367491439313	0.00200045534661342
